,장소명,위도,경도,주제
1747,하귀농협장례식장,33.472685,126.425892,정류장
1748,하귀리,33.47955,126.39517,정류장
1749,하귀반석,33.477679,126.407993,정류장
1750,하귀우체국,33.481223,126.404504,정류장
1751,하귀초등학교,33.480223,126.401053,정류장
1752,하귀환승정류장(하귀하나로마트),33.485783,126.411717,정류장
1753,하귀휴먼시아 1단지,33.483386,126.415868,정류장
1754,하귀휴먼시아 2단지 앞,33.481302,126.414848,정류장
1755,하귀휴먼시아입구,33.485728,126.415154,정류장
1756,하나로아파트,33.510967,126.589183,정류장
1757,하덕천,33.502632,126.771111,정류장
1758,하도리,33.517905,126.882894,정류장
1759,하도리 개긋물,33.501333,126.88282,정류장
1760,하도리 서문동,33.527634,126.880865,정류장
1761,하도리 서문동입구,33.519933,126.871345,정류장
1762,하도리동동,33.515981,126.884212,정류장
1763,하도리면수동,33.520637,126.868695,정류장
1764,하도리창흥동,33.50874,126.887356,정류장
1765,하도초등학교,33.517868,126.879015,정류장
1766,하동복지회관,33.444369,126.296766,정류장
1767,하례1리입구,33.263671,126.626185,정류장
1768,하례2리,33.289328,126.606227,정류장
1769,하모2리,33.221467,126.252767,정류장
1770,하모3리,33.221583,126.251067,정류장
1771,하모3리 축협,33.224643,126.25233,정류장
1772,하모체육공원,33.218455,126.252093,정류장
1773,하예중동,33.2416,126.384133,정류장
1774,하예하동,33.23628,126.373214,정류장
1775,하원동,33.253667,126.461667,정류장
1776,하원초등학교,33.253167,126.460067,정류장
1777,하천 상동 회관앞,33.352867,126.838933,정류장
1778,하천리 마을입구,33.353968,126.823335,정류장
1779,하천리 몰고랑터,33.353863,126.836787,정류장
1780,하천리 세골세,33.349434,126.840001,정류장
1781,하천리 중동,33.347547,126.840525,정류장
1782,하천리취락구조,33.337583,126.842691,정류장
1783,하천신동산 입구,33.351527,126.839166,정류장
1784,하천하동,33.340329,126.844894,정류장
1785,학원동,33.474933,126.397667,정류장
1786,한경면사무소,33.349976,126.183792,정류장
1787,한국BMI,33.448994,126.573199,정류장
1788,한국국제학교,33.287247,126.281734,정류장
1789,한국방송통신대학,33.486723,126.473411,정류장
1790,한국병원,33.500054,126.518076,정류장
1791,한국오우퍼빌,33.257783,126.572133,정류장
1792,한국통신,33.412767,126.261156,정류장
1793,한남교,33.312577,126.696754,정류장
1794,한남농장,33.299149,126.681364,정류장
1795,한남리사무소,33.311917,126.69555,정류장
1796,한남섯동네,33.311456,126.691651,정류장
1797,한담동,33.462636,126.312689,정류장
1798,한동리,33.537137,126.829679,정류장
1799,한동리서동,33.538681,126.826866,정류장
1800,한라도서관,33.476156,126.51472,정류장
1801,한라도서관입구/제주문학관,33.481192,126.514925,정류장
1802,한라병원,33.489633,126.486,정류장
1803,한라산교회,33.273215,126.568399,정류장
1804,한라산둘레길,33.328117,126.605859,정류장
1805,한라산둘레길(천아숲길입구),33.40935,126.477183,정류장
1806,한라생태숲,33.429557,126.597163,정류장
1807,한라수목원,33.469843,126.484908,정류장
1808,한라일보,33.498567,126.519665,정류장
1809,한라주택,33.488069,126.426803,정류장
1810,한라중학교/부영아파트,33.478867,126.483833,정류장
1811,한라초등학교,33.478999,126.486289,정류장
1812,한림2리,33.414017,126.26915,정류장
1813,한림3리,33.4122,126.2841,정류장
1814,한림고등학교,33.399152,126.258576,정류장
1815,한림공원,33.391783,126.238867,정류장
1816,한림발전소,33.401703,126.270838,정류장
1817,한림여자 중학교,33.410659,126.259581,정류장
1818,한림오일시장,33.420797,126.273594,정류장
1819,한림주유소,33.416717,126.264833,정류장
1820,한림천주교회,33.417108,126.264907,정류장
1821,한림환승정류장(한림리),33.414533,126.264267,정류장
1822,한마음근린공원,33.497041,126.545383,정류장
1823,한마음병원,33.495944,126.547205,정류장
1824,한마음선원 입구,33.489188,126.570274,정류장
1825,한밭입구,33.251063,126.35806,정류장
1826,한수리,33.421873,126.264086,정류장
1827,한원리,33.3341,126.200417,정류장
1828,한일베라체,33.494167,126.54855,정류장
1829,한장동,33.290417,126.167517,정류장
1830,한지동,33.309183,126.812233,정류장
1831,한천동,33.394622,126.274562,정류장
1832,한화아파트,33.47902,126.483084,정류장
1833,한흘마을입구,33.495651,126.662025,정류장
1834,함덕5구,33.53426,126.675961,정류장
1835,함덕골,33.243167,126.598083,정류장
1836,함덕광명 샤인빌앞,33.538233,126.674617,정류장
1837,함덕농협주유소,33.536502,126.674926,정류장
1838,함덕농협지소,33.54235,126.664167,정류장
1839,함덕리 3구,33.541705,126.666596,정류장
1840,함덕리 4구,33.539982,126.673231,정류장
1841,함덕리(4구),33.54011,126.674739,정류장
1842,함덕비석거리,33.543217,126.661667,정류장
1843,함덕환승정류장(함덕해수욕장),33.541007,126.668767,정류장
1844,항애골,33.270996,126.640931,정류장
1845,해녀박물관,33.52166,126.863062,정류장
1846,해녀박물관입구,33.521117,126.863641,정류장
1847,해병대 제9여단,33.477513,126.499753,정류장
1848,해병대아파트입구,33.480362,126.497299,정류장
1849,해병부대,33.231009,126.262713,정류장
1850,해아미,33.429783,126.318692,정류장
1851,해안,33.458568,126.454344,정류장
1852,해안동,33.46275,126.45255,정류장
1853,해안동입구,33.462761,126.451154,정류장
1854,해양맨션,33.537388,126.63999,정류장
1855,해양연구소,33.543753,126.658556,정류장
1856,해오름아파트,33.4818,126.486383,정류장
1857,행원농공단지,33.54921,126.814443,정류장
1858,행원리,33.552838,126.808394,정류장
1859,행원목장,33.517654,126.77021,정류장
1860,향기마을,33.344264,126.789709,정류장
1861,향토오일시장,33.267433,126.575167,정류장
1862,허물서,33.2385,126.473867,정류장
1863,현대산부인과,33.249183,126.5671,정류장
1864,현사마을,33.494731,126.449613,정류장
1865,협재리,33.398218,126.245543,정류장
1866,협재해수욕장,33.394233,126.240817,정류장
1867,혜성무지개타운,33.4954,126.541783,정류장
1868,혜원정사,33.490383,126.60065,정류장
1869,혜정원 아가의집,33.516256,126.677843,정류장
1870,호근사거리,33.257331,126.527532,정류장
1871,호근새마을금고,33.257446,126.527562,정류장
1872,혼인지입구,33.411017,126.898817,정류장
1873,혼착밭,33.239219,126.470974,정류장
1874,홍랑로입구,33.499974,126.523865,정류장
1875,화물청사입구,33.504183,126.504483,정류장
1876,화북공업지역입구,33.511737,126.564534,정류장
1877,화북동마을,33.523517,126.567517,정류장
1878,화북서마을,33.522875,126.562871,정류장
1879,화북주공아파트,33.521226,126.575887,정류장
1880,화북주공아파트입구,33.518817,126.572717,정류장
1881,화북중마을,33.523333,126.564723,정류장
1882,화북초등학교,33.517695,126.562406,정류장
1883,화북초등학교후문,33.520228,126.563193,정류장
1884,화북휴먼시아,33.517371,126.574681,정류장
1885,화북휴먼시아정문,33.515888,126.576574,정류장
1886,화성농장,33.391967,126.889533,정류장
1887,화순동취락지구,33.249218,126.339319,정류장
1888,화순리,33.246317,126.331967,정류장
1889,화순리 생태탐방로,33.265071,126.333502,정류장
1890,화순문화마을,33.252513,126.33019,정류장
1891,화순환승정류장(안덕농협),33.246517,126.335067,정류장
1892,화전마을,33.351429,126.359021,정류장
1893,환경시설관리소,33.479524,126.625721,정류장
1894,활오름,33.261195,126.483202,정류장
1895,황사평,33.494567,126.563665,정류장
1896,황세왓동산,33.492965,126.56709,정류장
1897,회수동,33.263685,126.443918,정류장
1898,회수삼거리,33.261123,126.442241,정류장
1899,효돈중학교,33.263633,126.620083,정류장
1900,효돈초등학교,33.263583,126.616945,정류장
1901,효례교,33.263653,126.621854,정류장
1902,효성빌라,33.251648,126.576764,정류장
1903,흙통,33.26191,126.582277,정류장
1904,흥국사,33.452319,126.37774,정류장
1905,희진주유소,33.37661,126.873644,정류장
